country_name,year,GHG_emissions,CH4_emissions,N2O_emissions,F_Gas_emissions,CO2_emissions,energy_emissions,industry_emissions,agriculture_emissions,waste_emissions,land_use_foresty_emissions,bunker_fuels_emissions,electricity_heat_emissions,construction_emissions,transports_emissions,other_fuels_emissions,other_emissions,subregion,region-wb,continent,iso-a3,iso-a2
Angola,2010,147.6876063,101.7940275,17.11782561,0.096937157,109.7194692,114.4331488,0.8443931570000001,30.2870119,2.1230525,104.3496532,1.2,2.6,2.35,6.41,5.403508542999999,97.6696403,Middle Africa,Sub-Saharan Africa,Africa,AGO,AO
Angola,2011,151.1195639,103.7542783,17.68319422,0.107982037,131.4038419,116.827341,0.855438037,31.2690464,2.167738436,132.2987326,1.16,2.39,2.44,7.09,5.799276732999999,99.09806427,Middle Africa,Sub-Saharan Africa,Africa,AGO,AO
Angola,2012,150.5324222,104.208275,16.25206162,0.119026917,108.776579,118.6538932,0.917778917,28.7483258,2.212424371,100.2205203,1.72,2.01,2.23,7.11,6.275044922,101.0188482,Middle Africa,Sub-Saharan Africa,Africa,AGO,AO
Angola,2013,155.8721977,106.5381144,17.38075013,0.130071797,120.9851478,121.8251386,1.126679797,30.6632688,2.257110307,114.4668865,1.38,2.6,1.64,8.16,7.360813111000001,102.0643255,Middle Africa,Sub-Saharan Africa,Africa,AGO,AO
Angola,2014,157.8168291,107.6338712,16.74942784,0.141116677,107.2585145,124.5440375,1.386876677,29.5841187,2.301796242,94.2761012,1.87,3.7,1.5,8.49,7.306581301,103.5474562,Middle Africa,Sub-Saharan Africa,Africa,AGO,AO
Antigua & Barbuda,1990,0.4043977070000001,0.109118107,0.0131516,0.0,0.2640662,0.282968,0.0,0.0362541,0.08517560699999999,-0.0180618,,,,,0.00084,0.0,,,,,
Antigua & Barbuda,1991,0.397022127,0.113306666,0.0132977,0.002945761,0.2494102000000001,0.268312,0.002945761,0.0361475,0.08961686599999999,-0.0180618,,,,,0.00084,0.0,,,,,
Antigua & Barbuda,1992,0.400824248,0.117645525,0.0134792,0.005891522,0.2457462,0.264648,0.005891522,0.0362265,0.094058125,-0.0180618,,,,,0.00084,0.0,,,,,
Antigua & Barbuda,1993,0.416009368,0.122137985,0.0138981,0.008837284,0.2530742,0.271976,0.008837284,0.0366968,0.098499385,-0.0180618,,,,,0.00084,0.0,,,,,
Antigua & Barbuda,1994,0.420444589,0.126789244,0.0144003,0.011783045,0.2494102000000001,0.268312,0.011783045,0.0374089,0.102940644,-0.0180618,,,,,0.00084,0.0,,,,,
Antigua & Barbuda,1995,0.43568491,0.131249804,0.0149063,0.014728806,0.2567382,0.27564,0.014728806,0.0379343,0.107381904,-0.0180618,,,,,0.00084,0.0,,,,,
Antigua & Barbuda,1996,0.471928383,0.135378651,0.0152591,0.028170632,0.2750582,0.29396,0.028170632,0.03792380000000002,0.111873951,-0.0180618,,,,,0.00084,0.0,,,,,
Antigua & Barbuda,1997,0.504599455,0.139522998,0.015688,0.041612458,0.2897142,0.308616,0.041612458,0.0380049,0.116365998,-0.0180618,,,,,0.00084,0.0,,,,,
Antigua & Barbuda,1998,0.5333526279999999,0.143566745,0.0159636,0.055054284,0.3007062,0.319608,0.055054284,0.03783230000000001,0.120858045,-0.0180618,,,,,0.00084,0.0,,,,,
Antigua & Barbuda,1999,0.562187101,0.147659092,0.0162719,0.06849611,0.3116982,0.3306,0.06849611,0.0377409,0.125350092,-0.0180618,,,,,0.00084,0.0,,,,,
Antigua & Barbuda,2000,0.594288774,0.151776339,0.0161585,0.081937936,0.3263542,0.345256,0.081937936,0.0372527,0.129842139,-0.0180618,,,,,0.00084,0.0,,,,,
Antigua & Barbuda,2001,0.622498963,0.154418256,0.01654966,0.103451047,0.344312,0.348931483,0.103451047,0.038232,0.131884433,-0.003768,,,,,0.000851483,0.0,,,,,
Antigua & Barbuda,2002,0.668609052,0.156730673,0.01685022,0.124964159,0.366296,0.3709269670000001,0.124964159,0.0387912,0.133926727,-0.003768,,,,,0.000862967,0.0,,,,,
Antigua & Barbuda,2003,0.725867942,0.159075691,0.01727498,0.146477271,0.399272,0.40391445,0.146477271,0.03950719999999999,0.135969021,-0.003768,,,,,0.00087445,0.0,,,,,
Antigua & Barbuda,2004,0.7679884309999999,0.161325208,0.01731284,0.167990382,0.417592,0.422245934,0.167990382,0.0397407,0.138011315,-0.003768,,,,,0.0008859339999999998,0.0,,,,,
Antigua & Barbuda,2005,0.79865492,0.163029726,0.0174337,0.189503494,0.42492,0.429585417,0.189503494,0.0395124,0.140053609,-0.003768,,,,,0.000897417,0.0,,,,,
Antigua & Barbuda,2006,0.841162905,0.164951411,0.017519566,0.215347927,0.5367821,0.444257914,0.215347927,0.0396159,0.141941163,0.09343810000000001,,,,,0.0009139139999999999,0.0,,,,,
Antigua & Barbuda,2007,0.895570689,0.167604797,0.017781532,0.24119236,0.5624300999999999,0.469922412,0.24119236,0.04062709999999999,0.143828717,0.09343810000000001,,,,,0.0009304119999999999,0.0,,,,,
Antigua & Barbuda,2008,0.934088974,0.169398283,0.017669897,0.267036794,0.5734220999999999,0.480930909,0.267036794,0.040405,0.145716271,0.09343810000000001,,,,,0.0009469089999999999,0.0,,,,,
Antigua & Barbuda,2009,0.9909593590000001,0.171111269,0.017670863,0.292881227,0.6027340999999999,0.510259406,0.292881227,0.0402149,0.147603825,0.09343810000000001,,,,,0.0009634060000000001,0.0,,,,,
Antigua & Barbuda,2010,1.015254443,0.160152754,0.012424028,0.318725661,0.6173900999999999,0.524931904,0.318725661,0.0221055,0.149491379,0.09343810000000001,,,,,0.000979904,0.0,,,,,
Antigua & Barbuda,2011,1.032290287,0.162082072,0.012508881,0.344739335,0.5195508,0.51395327,0.344739335,0.0221481,0.151449583,0.0065908,,,,,0.00099327,0.0,,,,,
Antigua & Barbuda,2012,1.071279432,0.164006589,0.012567833,0.370753009,0.5305428000000001,0.524958636,0.370753009,0.0221601,0.153407786,0.0065908,,,,,0.001006636,0.0,,,,,
Antigua & Barbuda,2013,1.099287476,0.165927207,0.012641586,0.396766683,0.5305428000000001,0.524972003,0.396766683,0.0221828,0.15536599,0.0065908,,,,,0.001020003,0.0,,,,,
Antigua & Barbuda,2014,1.13462652,0.167852025,0.012714138,0.422780358,0.5378708000000001,0.532313369,0.422780358,0.0222087,0.157324194,0.0065908,,,,,0.001033369,0.0,,,,,
Argentina,1990,233.0957059,88.87176284,36.6792129,1.66093286,171.68823,113.7340806,3.606655093,106.3652132,9.389757022000001,70.3654327,2.24,34.3,14.63,28.44,23.15495535,13.20912527,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,1991,237.5315568,88.7217115,36.35506192,1.461362027,176.797854,119.5106898,3.302927399,105.0627565,9.655183101,70.3654327,1.52,38.21,14.47,29.96,23.42467048,13.4460193,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,1992,241.8817308,90.31395375,37.22523114,1.261791193,178.8851874,121.3343523,3.929855704,106.6969136,9.920609179,70.3654327,1.54,37.71,14.51,32.12,23.69438561,13.29996666,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,1993,242.0500864,89.95026761,36.74593976,1.06222036,180.0960914,122.8092014,4.02916801,105.0256817,10.18603526,70.3654327,1.21,34.06,14.56,35.73,24.60410074,13.86510069,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,1994,252.1711276,91.23167576,37.94474628,0.8626495270000001,187.9364887,130.8952239,4.146800315,106.677642,10.45146134,70.3654327,2.14,32.47,21.22,37.14,25.86381587,14.21140806,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,1995,253.8122721,91.41099512,37.7395876,0.663078693,189.8030434,133.7365397,3.535296621,105.8235483,10.71688741,70.3654327,3.31,34.19,20.09,38.3,26.663531,14.50300875,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,1996,262.9424565,89.97798765,38.56223538,0.740822808,199.5919606,143.7822345,3.451192654,104.332976,11.37605333,70.22454990000001,3.84,37.76,22.34,39.45,27.33963969,16.90259483,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,1997,266.9056891,90.07292249,38.29446106,0.818566923,203.0891588,147.1902093,4.400336687,103.2799239,12.03521926,70.05342009999998,4.41,37.48,27.97,40.59,26.92574838,14.21446091,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,1998,268.5890207,88.64331042,37.85962324,0.896311038,207.924776,150.7646774,4.594696721,100.5352614,12.69438518,71.578,4.33,39.45,28.64,42.48,27.07185708,13.11282033,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,1999,275.3447758,91.23662195,38.61317072,0.974055153,210.5826051,154.2662122,4.723104754,103.0019078,13.3535511,71.95867709999997,4.33,44.4,27.48,41.1,28.71796577,12.55824641,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2000,277.5081863999999,92.25999489,40.67910420000001,1.051799268,208.8371718,154.011867,4.272600787,105.2110016,14.01271702,68.74688379999999,4.36,45.0,27.08,40.25,29.51407446,12.16779249,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2001,271.2806262,94.10389631,43.17241914,1.27281475,216.4433908,143.6914334,4.214403305,109.2235348,14.15125475,85.9028948,4.18,38.99,27.58,36.56,28.2853411,12.28609225,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2002,263.9794571,95.64902814,41.74556407,1.493830232,211.8412636,137.0439464,3.628589822,109.0171284,14.28979247,90.20222890000001,3.73,36.6,26.22,34.06,27.37660774,12.78733868,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2003,284.2344582,101.0966829,45.98734291,1.714845714,221.0264133,146.9158728,4.50837634,118.3818788,14.4283302,89.8048266,3.78,40.33,28.53,34.97,29.67787438,13.39799844,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2004,299.1196656,101.2351851,44.71406194,1.935861196,243.2078221,162.3777859,5.252594857,116.9224169,14.56686793,98.3422648,3.88,46.8,32.32,37.89,32.29914101,13.07864487,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2005,302.6715452,101.8021046,44.23939858,2.156876678,242.1423267,165.1291123,6.147037375,116.6899899,14.70540566,91.6451614,4.39,47.5,31.08,39.62,34.07040765,12.86870463,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2006,316.2335295,103.6055614,45.81652338,2.395095364,269.8822672,174.5980504,7.064665488999999,119.7031253,14.86768836,111.5639179,3.96,50.31,33.79,41.79,35.69711968,13.01093068,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2007,326.8328195,104.253257,48.05927779,2.63331405,269.2249301000001,181.9205218,7.656197604,122.2261291,15.02997106,101.9929594,4.57,55.99,33.96,42.46,36.07383172,13.42669006,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2008,335.5215556000001,103.581929,45.99512059,2.871532736,285.4867052,193.2441665,7.961937719,119.1231976,15.19225376,111.1717319,4.7,60.86,33.33,45.11,40.33054375,13.62362278,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2009,319.7705225,100.0705473,41.4037598,3.109751422,278.3370229,185.7078113,8.055165834,110.6530089,15.35453647,107.4625589,4.75,61.11,30.72,40.56,39.48725579,13.82055549,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2010,320.1575348,93.52551657,42.7820028,3.347970107,275.313312,190.6920427,8.829897949,105.118775,15.51681917,98.51426670000001,5.67,62.34,31.5,43.4,39.53396782,13.90807488,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2011,328.1952558000001,92.97725519,43.12337446,3.604711486,281.0119548,198.1675073,9.671825456,104.6823199,15.6736031,96.63104009999999,6.51,66.84,31.39,49.25,36.83673446,13.86077289,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2012,333.9590919,95.24414061,42.22914372,3.861452864,288.7383424,202.8117987,9.491496964,105.8254092,15.83038703,100.7439877,7.62,71.45,29.88,48.78,38.6595011,14.03229757,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2013,334.2373729,96.97569153,44.45935918,4.118194242,281.4725324,198.3555033,10.33708847,109.5576102,15.98717096,97.40040440000001,8.36,67.62,29.88,45.71,40.84226774,14.31323558,South America,Latin America & Caribbean,South America,ARG,AR
Argentina,2014,348.6472472,98.49301725,45.99052363,4.37493562,291.9572178,209.7721413,10.35461598,112.376535,16.14395489,94.60844709999999,7.64,73.19,32.46,46.5,43.58503439,14.04710692,South America,Latin America & Caribbean,South America,ARG,AR
Armenia,1990,23.9428854,3.083253006,0.763552615,0.014814951,20.20757578,21.631192,0.256079778,1.439071142,0.616542479,0.125874522,0.6,6.1,3.81,2.96,7.091041000000001,1.670151,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,1991,24.5752248,2.93767992,0.717877318,0.016013304,21.02996519,22.34029251,0.239667559,1.384779092,0.6104856329999999,0.125874503,0.67,7.8,3.99,2.9,6.109822612,1.5504699,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,1992,14.23859647,2.620083967,0.7534448440000001,0.017211657,10.9761893,12.17939302,0.215067657,1.239707,0.604428787,0.1283333,0.46,4.86,1.38,1.83,2.678604224,1.4307888,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,1993,8.132001087999999,2.426336661,0.668326416,0.01841001,5.147261299999999,6.318493536,0.11733801,1.0977976,0.598371941,0.1283333,0.2,0.81,2.0,1.19,1.007385836,1.3111077,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,1994,5.636094407000001,2.288461255,0.596728788,0.019608364,2.8596293,3.947594048,0.070904364,1.0252808,0.592315095,0.1283333,0.15,0.82,0.64,0.16,1.136167448,1.1914266,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,1995,6.239180426,2.151247749,0.58354196,0.020806717,3.6119173,4.50669456,0.134390717,1.0118369,0.586258249,0.1283333,0.1,1.39,0.51,0.11,1.42494906,1.0717455,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,1996,5.179383764,2.02231698,0.587931104,0.029903681,2.6675653,3.405966984,0.169135681,1.0232195,0.5810616,0.1283333,0.06,1.54,0.45,0.06,0.413902584,0.9520644,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,1997,5.797728002,1.88564251,0.566524848,0.039000645,3.4348933,4.035239408,0.185560645,1.0010629,0.57586495,0.1283333,0.06,1.8,0.85,0.06,0.482856108,0.8323833,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,1998,5.75130824,1.72308464,0.549901992,0.04809760900000001,3.558557299999999,4.024511832,0.198321609,0.9578064000000001,0.5706683000000001,0.1303333,0.06,1.79,0.97,0.07,0.4918096320000001,0.7127022,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,1999,5.252955078,1.59673147,0.526133036,0.057194573,3.2012293,3.543784256,0.200090573,0.9436085999999999,0.56547165,0.1283333,0.06,1.46,1.03,0.07,0.400763156,0.5930211,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2000,5.595013916,1.4726264,0.52617598,0.066291536,3.6582533,3.90305668,0.176211536,0.9554707,0.560275,0.1283333,0.19,1.6,0.72,0.57,0.53971668,0.47334,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2001,5.73464648,1.5005153,0.53340778,0.0904994,3.7275573,3.96378018,0.2407234,0.9785809000000001,0.551562,0.1173333,0.18,1.54,0.8,0.57,0.56118668,0.4925935,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2002,5.354797943,1.5330863,0.62113238,0.114707263,3.2032053,3.43450368,0.290579263,1.086866,0.542849,0.1173333,0.16,0.92,0.8,0.54,0.66265668,0.511847,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2003,5.767419406,1.5652087,0.60276758,0.138915126,3.5778613,3.81522718,0.329443126,1.0886131,0.5341359999999999,0.1173333,0.08,0.88,0.99,0.59,0.83412668,0.5311005,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2004,6.132283469,1.6037386,0.65626988,0.163122989,3.826485299999999,4.02595068,0.412274989,1.1686349,0.525423,0.1173333,0.12,0.77,1.1,0.61,1.00559668,0.550354,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2005,6.868178232999999,1.6170514,0.63334798,0.187330853,4.5477813,4.71667418,0.487778853,1.1470151,0.51671,0.1173333,0.14,0.95,1.36,0.67,1.16706668,0.5696074999999999,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2006,7.013579882999999,1.683776989,0.657083941,0.211278953,4.5861067,4.747743969,0.5227189529999999,1.188525,0.554591961,0.1266667,0.12,0.9,1.44,0.66,1.167779969,0.579964,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2007,7.807211134,1.759036678,0.653875402,0.235227053,5.283738700000002,5.408813759,0.594299053,1.2116244,0.592473922,0.1246667,0.17,1.08,1.17,1.06,1.508493259,0.5903205,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2008,8.377520484,1.812361967,0.651263364,0.259175153,5.7793867,5.889883547999999,0.643895153,1.2133859,0.630355883,0.1246667,0.17,1.04,1.34,1.26,1.649206548,0.600677,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2009,7.245746834,1.813248156,0.644879425,0.283123253,4.6291627,4.900953337,0.517619253,1.1589364,0.668237844,0.1246667,0.09,0.65,0.96,1.14,1.539919837,0.6110335,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2010,7.071491785,1.851735545,0.620860886,0.307071353,4.4164907,4.692023126,0.5488953529999999,1.1244535,0.706119805,0.1246667,0.13,0.63,0.52,1.26,1.660633126,0.62139,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2011,7.707897278,1.864325057,0.631540521,0.3331837,4.7321813,5.328178452,0.5420316999999999,1.130751,0.706936027,-0.1466667,0.14,0.95,0.6,1.29,1.851253702,0.63692475,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2012,8.600936572,1.909781069,0.6720194559999999,0.359296047,5.5131733,6.114333777000001,0.579136047,1.1997145,0.7077522479999999,-0.1466667,0.14,1.43,0.67,1.3,2.061874277,0.6524595,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2013,8.593480365,1.986265381,0.765630591,0.385408393,5.3095093,5.930489102,0.601584393,1.3528384,0.708568469,-0.1466667,0.14,1.32,0.66,1.28,2.012494852,0.66799425,Western Asia,Europe & Central Asia,Asia,ARM,AM
Armenia,2014,8.626277658,2.021522393,0.7607225259999999,0.41152074,5.2858453,5.926644427999999,0.62403274,1.3662158,0.7093846909999999,-0.1466667,0.13,1.55,0.58,1.45,1.663115428,0.6835289999999999,Western Asia,Europe & Central Asia,Asia,ARM,AM
Australia,1990,478.2095371,130.3833669,78.84324908,5.290499687,260.7634501,288.9340932,9.940670918,161.539786,17.79498694,1.3150288,6.5,142.86,42.83,62.02,15.96049453,25.25359867,Australia and New Zealand,East Asia & Pacific,Oceania,AUS,AU
Australia,1991,477.0836142,129.3740483,78.17626047,4.926161455,261.6781728,290.3730208,9.177025945,159.9412931,17.5922743,1.3150288,6.47,145.33,43.08,60.58,16.14659806,25.24642278,Australia and New Zealand,East Asia & Pacific,Oceania,AUS,AU
Australia,1992,477.078096,127.221795,77.12482716,4.561823223,265.2406795,294.3278285,8.545284971000001,156.8154209,17.38956166,1.3150288,6.85,147.76,42.8,62.07,16.63270159,25.07512689,Australia and New Zealand,East Asia & Pacific,Oceania,AUS,AU
Australia,1993,478.3845063999999,125.4317067,76.63169605,4.197484991,269.1946475,298.2820495,8.305591997,154.6100159,17.18684902,1.3150288,7.41,149.18,43.7,63.18,17.21880513,25.01324434,Australia and New Zealand,East Asia & Pacific,Oceania,AUS,AU
Australia,1994,485.4769172,126.6176567,76.57360444,3.833146759,275.5235381,304.1568571,8.520235024,155.8156886,16.98413638,1.3150288,7.81,151.91,45.39,64.82,17.19490866,24.84194845,Australia and New Zealand,East Asia & Pacific,Oceania,AUS,AU
Australia,1995,493.1283336,124.2882717,76.45403733,3.468808527,285.9882448,314.6657848000001,8.23657405,153.4445509,16.78142374,1.3150288,8.62,158.12,46.19,67.53,17.99101219,24.83477257,Australia and New Zealand,East Asia & Pacific,Oceania,AUS,AU
Australia,1996,495.6323047,120.3459429,72.05383089,3.731064285,296.4406811,325.9072921,8.448536996,144.8872197,16.38925605,2.6102144,9.13,165.96,45.97,70.01,18.45875915,25.49853293,Australia and New Zealand,East Asia & Pacific,Oceania,AUS,AU
Australia,1997,501.9787382,120.0682593,71.07147084,3.993320044,303.6207663,333.6852661000001,8.884003942,143.4123798,15.99708837,5.1480783,9.13,170.18,47.45,71.37,18.7765061,25.88875995,Australia and New Zealand,East Asia & Pacific,Oceania,AUS,AU
Australia,1998,529.979475,122.3753495,75.69604840000002,4.255575803,324.609827,354.82324,9.422062888,150.1292514,15.60492068,3.5473257,9.5,190.41,47.57,71.38,19.18425306,26.27898698,Australia and New Zealand,East Asia & Pacific,Oceania,AUS,AU
Australia,1999,565.9990086,134.6515979,93.54676056,4.517831561,329.9795368,360.689454,10.05538583,180.0414158,15.21275299,5.399718099999999,9.83,194.22,47.44,72.76,19.27200002,26.99745401,Australia and New Zealand,East Asia & Pacific,Oceania,AUS,AU
Australia,2000,588.0206977000001,142.2715464,101.9847172,4.78008732,336.0255726000001,366.8980147,10.41757278,195.8845249,14.8205853,0.2822259,10.21,196.98,47.96,75.0,19.68974697,27.2782677,Australia and New Zealand,East Asia & Pacific,Oceania,AUS,AU
